gameId;gameDuration;firstBlood;firstTower;firstInhibitor;firstBaron;firstDragon;firstRiftHerald;t1_baronKills;t1_dragonKills;t1_riftHeraldKills;t2_baronKills;t2_dragonKills;t2_riftHeraldKills;winner
3313869918;1957;2;1;2;2;2;0;0;0;0;1;2;0;2
3327938361;1682;1;1;1;2;2;1;0;1;1;1;2;0;1
3289719545;1222;1;1;0;0;1;0;0;2;0;0;0;0;1
3329461564;1592;1;1;0;0;1;1;0;2;1;0;0;0;1
3320763194;1565;2;2;1;1;1;0;1;2;0;0;0;0;1
3329524275;1642;1;1;1;0;1;1;0;2;1;0;0;0;1
3298639666;2135;2;1;2;2;2;0;0;0;0;1;4;0;2
3324618756;1398;1;2;1;0;1;0;0;1;0;0;0;0;1
3327108750;1933;1;2;2;2;2;0;0;2;0;1;1;0;2
3316152048;1397;1;2;2;2;2;0;0;0;0;1;2;0;2
3253320673;1749;1;1;1;1;2;0;1;1;0;0;2;0;1
3302080383;916;2;2;0;0;2;0;0;0;0;0;1;0;2
3317894920;2040;2;1;2;0;2;0;0;2;0;0;1;0;2
3263969568;1166;2;2;2;0;2;2;0;0;0;0;2;1;2
3324148160;1935;2;2;2;0;1;0;0;1;0;0;1;0;2
3318766398;2015;2;2;1;2;1;1;0;3;1;1;1;0;1
3238403500;1350;2;1;1;0;1;0;0;2;0;0;0;0;1
3286023427;1960;1;1;1;0;2;1;0;1;1;0;2;0;1
3324081184;2149;2;2;1;1;1;2;1;4;0;0;0;1;1
3326179821;1641;1;1;1;0;2;0;0;1;0;0;1;0;1
3253760235;1864;2;2;2;2;2;2;0;0;0;1;2;1;2
3328117288;2257;2;2;1;2;1;1;0;4;1;1;0;0;1
3322528032;1677;2;2;2;0;2;0;0;0;0;0;1;0;2
3295552822;1400;2;2;2;0;2;2;0;0;0;0;2;1;2
3323475742;1722;2;2;2;0;2;0;0;0;0;0;3;0;2
3230417810;1956;2;1;2;2;1;2;0;2;0;2;1;1;2
3326286290;1369;2;1;1;1;1;1;1;2;1;0;0;0;1
3285195936;1702;2;2;1;0;1;1;0;2;1;0;1;0;1
3248966001;1886;2;2;2;1;2;1;1;2;1;1;1;0;2
3231150623;1125;2;2;0;0;2;2;0;0;0;0;1;1;2
3324884212;2223;2;2;2;2;2;2;0;1;0;1;3;1;2
3323082756;1920;2;1;1;0;1;1;0;2;1;0;1;0;1
3301142181;2513;1;2;2;1;1;0;1;1;0;1;3;0;2
3317700312;2206;2;2;1;1;1;0;1;4;0;0;1;0;1
3278412468;2058;2;1;2;2;1;0;1;3;0;1;1;0;2
3320492614;1946;1;1;1;1;2;1;1;1;1;0;2;0;1
3330867818;2716;1;1;2;2;1;0;0;2;0;2;2;0;1
3324421587;2844;1;2;2;1;2;0;1;1;0;2;4;0;2
3320814317;1114;2;1;2;0;0;2;0;0;0;0;0;1;2
3219185145;1863;1;1;1;1;1;2;1;2;0;0;1;1;1
3231174488;1442;2;1;0;0;1;0;0;2;0;0;0;0;1
3319853011;2014;2;2;2;0;2;2;0;0;0;0;4;1;2
3327891293;1261;2;1;0;0;1;0;0;1;0;0;0;0;1
3326532975;1258;2;2;2;0;2;0;0;0;0;0;2;0;2
3330017336;2244;2;2;2;0;2;1;0;0;1;0;3;0;2
3232143894;1403;1;1;1;0;1;1;0;2;1;0;0;0;1
3325106261;1735;2;1;2;0;1;0;0;2;0;0;1;0;2
3317566774;1701;2;1;1;1;1;1;1;2;1;0;1;0;1
3304420605;195;0;0;0;0;0;0;0;0;0;0;0;0;2
3324933041;1281;2;2;2;2;2;2;0;0;0;1;2;1;2
3331317427;2016;2;2;1;2;2;2;1;1;0;1;3;1;1
3329368283;2024;1;2;2;2;2;0;0;1;0;1;2;0;2
3325101936;1717;2;1;1;1;2;0;1;1;0;0;2;0;1
3314999257;2018;2;2;1;0;2;0;0;1;0;0;1;0;1
3328766543;1975;2;2;2;2;1;0;0;1;0;1;2;0;2
3324995049;947;2;1;0;0;2;1;0;1;1;0;1;0;1
3327781892;2006;2;2;2;2;1;2;0;1;0;1;2;1;2
3331495381;1784;1;2;2;0;1;0;0;1;0;0;1;0;2
3301743754;2325;2;1;2;2;2;1;0;1;1;1;4;0;2
3255910162;2226;1;1;1;2;1;0;0;4;0;1;1;0;1
3327590333;2530;1;2;1;1;1;0;2;3;0;0;2;0;1
3302323613;956;1;2;0;0;2;0;0;0;0;0;2;0;2
3315502473;990;1;1;0;0;0;0;0;0;0;0;0;0;1
3323473786;1635;2;2;2;0;2;2;0;0;0;0;3;1;2
3243575605;2136;1;1;1;2;1;1;0;4;1;1;0;0;1
3316921773;1647;2;2;2;1;2;2;1;2;0;0;1;1;2
3296637673;917;1;1;0;0;1;0;0;1;0;0;0;0;1
3283873723;1943;2;2;2;2;2;2;0;1;0;1;3;1;2
3329413268;1698;2;1;1;1;1;1;1;3;1;0;0;0;1
3325628562;1582;1;1;1;1;1;1;1;1;1;0;0;0;1
3322998230;2473;2;1;2;1;1;2;2;1;0;0;3;1;2
3306061099;1701;1;1;2;2;2;0;0;0;0;1;3;0;2
3324782948;2999;2;2;1;2;2;0;1;0;0;1;6;0;1
3328352929;2693;1;1;1;2;1;0;0;3;0;2;2;0;2
3286822044;1766;1;1;1;1;1;2;1;2;0;0;0;1;1
3329829294;1306;2;2;2;0;2;2;0;0;0;0;3;1;2
3331272711;1754;2;2;2;2;2;0;0;0;0;1;2;0;2
3329207852;1382;2;2;2;0;2;2;0;0;0;0;2;1;2
3317109549;1914;1;2;2;2;1;0;0;2;0;1;1;0;2
3330068836;1334;2;2;2;0;2;0;0;0;0;0;1;0;2
3296535731;2659;1;1;1;1;2;0;1;3;0;0;1;0;1
3314395903;1951;1;1;1;1;1;1;2;1;1;0;2;0;1
3252814395;1920;1;1;1;1;1;1;1;1;1;0;2;0;1
3329378904;1420;2;1;1;1;1;1;1;3;1;0;0;0;1
3317504692;1610;2;2;2;2;1;1;0;2;1;1;1;0;2
3322667797;2571;2;2;2;2;2;2;0;0;0;2;4;1;2
3318263180;1250;2;2;2;0;1;2;0;1;0;0;1;1;2
3282377434;1600;2;2;1;1;1;0;1;3;0;0;0;0;1
3330779782;1811;2;2;1;1;1;0;1;2;0;0;1;0;1
3272815336;2503;1;1;1;2;1;0;1;3;0;1;1;0;1
3229397026;2021;1;1;1;2;1;2;0;4;0;1;0;1;1
3312138534;1985;2;1;1;1;2;1;1;1;1;0;1;0;1
3321673610;1862;2;2;2;1;1;2;1;1;0;0;3;1;2
3320954011;1907;2;2;1;1;2;2;1;1;0;0;3;1;1
3255943325;1333;1;2;0;0;1;1;0;2;1;0;0;0;1
3293114698;1273;1;1;1;0;1;1;0;1;1;0;0;0;1
3329522569;1789;1;1;1;0;1;0;0;2;0;0;0;0;1
3280355413;2253;2;1;0;0;1;0;0;2;0;0;1;0;2
3329464077;1437;2;2;2;0;2;0;0;0;0;0;2;0;2
3329716975;2177;2;1;1;1;1;0;1;3;0;0;0;0;1
3327330650;1986;1;1;2;2;2;2;0;0;0;1;3;1;2
3225448666;2376;1;1;2;2;1;1;0;2;1;1;0;0;1
3321575103;1127;1;1;1;0;1;1;0;1;1;0;0;0;1
3329007215;2530;2;1;1;1;1;0;3;4;0;0;1;0;1
3309611788;1480;1;2;2;0;2;0;0;0;0;0;2;0;2
3319728223;1361;1;1;1;0;2;2;0;1;0;0;1;1;1
3314365786;1639;1;1;1;1;1;0;1;1;0;0;0;0;1
3331582581;1219;2;2;2;0;2;0;0;0;0;0;1;0;2
3292597999;2784;1;2;2;2;1;2;0;3;0;1;1;1;2
3310640106;1696;1;1;1;1;1;2;1;2;0;0;1;1;1
3327100598;1028;1;2;0;0;2;1;0;0;1;0;1;0;2
3317178045;1295;2;1;1;0;1;0;0;1;0;0;0;0;1
3323024375;916;1;1;1;0;1;1;0;2;1;0;0;0;1
3322718728;2257;1;2;1;1;1;0;1;2;0;0;1;0;2
3329984388;2079;1;1;1;1;2;1;2;3;1;0;1;0;1
3280923258;2017;1;1;1;2;1;1;1;3;1;1;1;0;1
3308815545;1755;2;1;1;1;2;0;1;1;0;0;2;0;1
3329473069;1612;2;1;1;1;1;1;1;2;1;0;0;0;1
3326764421;2516;2;2;2;2;2;2;1;0;0;1;5;1;1
3331071264;1974;1;1;2;2;1;2;0;4;0;1;0;1;2
3331134013;1943;1;1;2;2;1;0;0;2;0;1;1;0;2
3278042240;1989;2;2;2;2;2;2;0;1;0;1;3;1;2
3324405145;1884;1;2;2;0;1;0;0;1;0;0;1;0;2
3325469711;2085;2;2;2;2;1;0;0;1;0;1;3;0;2
3301503187;1570;1;1;1;1;1;1;1;2;1;0;0;0;1
3257646230;1908;1;2;2;0;2;0;0;0;0;0;3;0;2
3327733395;2073;1;1;2;2;2;0;0;3;0;1;1;0;2
3266863658;1606;2;2;2;2;2;0;0;0;0;1;1;0;2
3238496769;2930;2;1;1;2;2;1;0;1;1;1;3;0;2
3277310468;1821;1;1;1;0;1;1;0;1;1;0;2;0;1
3308541944;2418;2;1;1;0;1;0;0;2;0;0;0;0;1
3329427634;1493;1;2;1;1;1;1;1;2;1;0;1;0;1
3310419640;214;2;0;0;0;0;0;0;0;0;0;0;0;1
3329574201;1755;1;1;1;1;2;1;1;2;1;0;1;0;1
3317027153;1931;1;1;1;1;2;0;1;2;0;1;1;0;1
3268767468;962;1;2;0;0;2;0;0;0;0;0;1;0;2
3251763275;1429;1;1;1;1;1;1;1;2;1;0;0;0;1
3325957489;2279;2;2;2;2;2;2;0;2;0;2;2;1;2
3269155536;1213;2;2;2;0;2;2;0;0;0;0;1;1;2
3308428901;1806;2;2;0;0;2;2;0;0;0;0;2;1;2
3300518216;1676;1;2;2;0;2;0;0;0;0;0;2;0;2
3308159261;1492;1;1;1;1;1;1;1;1;1;0;2;0;1
3324359554;1617;2;1;2;2;2;1;0;0;1;1;2;0;2
3311862998;1671;1;2;1;1;1;1;1;3;1;0;0;0;1
3313119642;1685;1;1;1;0;1;0;0;1;0;0;0;0;1
3253972453;1757;1;1;2;2;1;0;0;1;0;1;1;0;2
3330030388;1272;2;2;2;0;2;2;0;0;0;0;2;1;2
3328208167;2002;1;2;2;2;2;1;0;1;1;1;1;0;2
3293481527;1738;1;1;1;0;1;0;0;2;0;0;0;0;1
3328057046;1394;1;1;1;1;1;2;1;3;0;0;0;1;1
3255184734;952;2;1;0;0;1;0;0;2;0;0;0;0;1
3330921777;1745;1;1;2;0;2;0;0;0;0;0;2;0;2
3331494717;1109;2;1;0;0;1;1;0;1;1;0;0;0;1
3331545790;1915;1;2;2;2;2;0;0;2;0;1;2;0;2
3325678125;1919;2;2;1;0;1;1;0;1;1;0;2;0;1
3323687555;2246;1;1;1;1;1;0;2;3;0;0;1;0;1
3326485738;195;0;0;0;0;0;0;0;0;0;0;0;0;2
3328396954;1987;2;1;1;0;1;0;0;3;0;0;0;0;1
3329930880;2152;2;2;2;2;1;2;0;1;0;1;4;1;2
3325835660;1776;1;2;2;2;2;2;0;2;0;1;2;1;2
3325907991;1774;1;1;1;1;2;2;1;1;0;0;2;1;1
3331279879;2600;2;2;1;1;1;2;1;3;0;1;2;1;2
3270713043;199;1;0;0;0;0;0;0;0;0;0;0;0;1
3273785820;1784;1;2;2;0;2;0;0;0;0;0;2;0;2
3284716478;1397;1;1;0;0;2;1;0;1;1;0;1;0;1
3319064671;2405;1;2;1;2;2;0;0;1;0;2;3;0;2
3266726422;2111;2;1;1;2;1;0;0;2;0;1;2;0;1
3278556066;1248;2;2;2;0;2;2;0;0;0;0;2;1;2
3324038769;2143;2;1;1;1;2;2;1;1;0;1;3;1;1
3323939774;1611;1;1;1;0;1;1;0;2;1;0;0;0;1
3329059942;1475;2;1;0;0;1;0;0;2;0;0;0;0;1
3305514753;1756;2;2;2;2;2;2;0;1;0;1;2;1;2
3325662012;1484;1;1;1;0;1;0;0;3;0;0;0;0;1
3308632184;1245;2;1;1;0;1;0;0;2;0;0;0;0;1
3325567693;2217;2;1;2;1;1;2;2;3;0;0;2;1;1
3319534945;1769;1;1;1;0;2;0;0;2;0;0;1;0;1
3327412737;1662;2;2;1;0;1;0;0;2;0;0;1;0;1
3327445937;2067;2;1;1;1;1;1;1;4;1;0;0;0;1
3319748887;2302;2;2;1;2;2;1;1;3;1;1;2;0;1
3224821019;1958;1;2;2;0;2;2;0;0;0;0;4;1;2
3306461064;1837;2;2;1;2;1;0;0;3;0;1;0;0;1
3326566532;1524;2;2;0;0;1;1;0;2;1;0;1;0;2
3316100299;1401;2;2;2;2;2;1;0;0;1;1;3;0;2
3260216837;1510;1;1;0;0;1;0;0;2;0;0;0;0;1
3299360762;2118;1;1;1;1;1;1;1;3;1;0;1;0;1
3277472855;1361;2;1;1;1;2;0;1;1;0;0;1;0;1
3311678340;195;0;0;0;0;0;0;0;0;0;0;0;0;2
3329670403;2025;2;1;2;2;2;0;0;0;0;1;3;0;2
3231266490;1155;2;2;2;0;2;0;0;0;0;0;1;0;2
3324149759;1851;2;2;1;1;2;0;1;2;0;0;1;0;1
3324259808;1824;2;2;0;0;1;0;0;1;0;0;1;0;2
3307029204;1524;2;2;1;1;1;1;1;2;1;0;0;0;1
3329524741;1641;1;1;1;1;1;1;1;3;1;0;0;0;1
3328566376;1925;1;2;1;0;2;0;0;1;0;0;2;0;1
3327838088;2097;2;2;2;2;2;0;0;0;0;1;2;0;2
3294837883;1704;1;1;1;0;1;1;0;3;1;0;0;0;1
3320578561;2099;1;2;1;1;1;0;1;4;0;0;0;0;1
3300764801;1490;1;1;1;1;0;0;1;0;0;0;0;0;1
3331280126;1447;2;2;2;2;2;2;0;0;0;1;2;1;2
3326267574;1213;1;1;0;0;1;0;0;1;0;0;0;0;1
3302894046;197;2;0;0;0;0;0;0;0;0;0;0;0;1
3322177149;1460;2;1;1;0;1;1;0;3;1;0;0;0;1
3329338718;2647;2;2;2;2;2;0;0;1;0;1;3;0;2
3292658963;1381;2;2;2;2;2;2;0;0;0;1;1;1;2
3316007015;1514;1;2;2;0;2;0;0;0;0;0;2;0;2
3281331272;1718;1;2;1;0;1;0;0;3;0;0;0;0;1
3229066245;1528;2;2;1;1;1;1;1;1;1;0;1;0;1
3304929189;1935;2;2;2;0;1;2;0;1;0;0;2;1;2
3300396438;2059;1;1;1;1;1;1;2;3;1;0;0;0;1
3328962198;2283;1;1;2;0;2;0;0;0;0;0;4;0;2
3322402595;2565;1;1;2;1;1;1;2;5;1;1;0;0;1
3320787303;1213;1;2;2;0;2;2;0;0;0;0;2;1;2
3229398233;2113;2;2;1;1;1;2;1;4;0;0;0;1;1
3292045526;1355;2;2;2;2;2;0;0;0;0;1;2;0;2
3324522649;968;2;2;0;0;0;1;0;0;1;0;0;0;2
3329306773;1680;2;2;1;0;1;2;0;2;0;0;0;1;1
3315582797;2297;1;1;2;0;1;0;0;2;0;0;1;0;2
3320933326;2162;1;2;1;1;2;2;2;2;0;0;1;1;1
3320655126;1950;1;1;2;2;1;0;0;4;0;1;0;0;2
3309721726;1956;1;2;2;1;2;1;1;1;1;1;2;0;2
3324464111;2217;1;2;1;0;2;0;0;2;0;0;2;0;1
3309616032;2292;2;2;2;2;2;2;1;3;0;1;1;1;1
3326525857;2531;1;2;1;1;1;0;1;4;0;0;1;0;1
3322827847;1167;2;2;2;0;2;0;0;0;0;0;1;0;2
3301646847;1219;1;1;1;0;0;2;0;0;0;0;0;1;1
3321153716;1429;1;1;0;0;2;0;0;0;0;0;1;0;1
3322363470;2181;2;1;1;1;1;0;2;3;0;0;1;0;1
3328223053;1662;1;2;2;2;2;1;0;0;1;1;3;0;2
3268867577;2640;2;1;1;1;1;0;1;3;0;1;1;0;1
3215297742;1961;1;1;2;0;1;0;0;2;0;0;0;0;2
3301018985;2312;1;1;2;1;1;0;1;2;0;0;1;0;1
3262466861;1491;2;2;2;2;2;2;0;0;0;1;2;1;2
3240776223;3124;2;2;2;2;2;2;0;0;0;2;3;1;1
3329001015;1884;1;1;1;1;2;0;1;1;0;0;2;0;1
3314123065;967;2;1;0;0;1;0;0;1;0;0;0;0;1
3318366693;1847;1;2;1;1;1;2;1;3;0;0;0;1;1
3302331695;1213;1;1;0;0;1;1;0;2;1;0;0;0;1
3328105394;3284;2;1;2;1;2;0;2;2;0;1;3;0;1
3321723757;1314;1;1;1;0;1;0;0;1;0;0;1;0;1
3300298989;2007;1;1;1;0;1;0;0;3;0;0;0;0;1
3274519643;1958;1;1;1;1;1;0;1;4;0;0;0;0;1
3313085810;1958;2;1;1;2;1;1;1;4;1;1;0;0;1
3320564914;1429;2;2;2;2;2;2;0;0;0;1;2;1;2
3325085879;1560;1;2;0;1;1;1;1;3;1;0;0;0;1
3310908320;1532;2;1;1;1;1;1;1;2;1;0;0;0;1
3244803759;2120;1;2;2;0;2;0;0;0;0;0;4;0;2
3322391678;1819;1;1;1;1;1;0;1;1;0;0;1;0;1
3318156381;1548;1;1;1;1;1;1;1;1;1;0;1;0;1
3244308405;912;2;2;0;0;0;0;0;0;0;0;0;0;2
3218389452;2031;2;2;2;2;2;2;0;1;0;1;3;1;2
3294742715;1918;1;2;1;1;2;1;1;2;1;0;2;0;1
3286853808;195;1;0;0;0;0;0;0;0;0;0;0;0;1
3317861584;1859;1;1;1;0;1;0;0;3;0;0;0;0;1
3270710728;2358;1;1;1;2;1;2;1;3;0;1;2;1;1
3326247886;2724;2;2;1;0;1;2;0;2;0;0;2;1;2
3322352546;2027;1;1;1;2;2;0;0;0;0;1;4;0;1
3329838380;1813;2;1;1;1;1;0;1;2;0;0;0;0;1
3327101490;2419;1;1;1;1;1;0;1;3;0;0;1;0;2
3266575300;1739;2;1;2;0;2;0;0;0;0;0;3;0;2
3328370363;2097;2;1;2;2;2;2;0;2;0;1;2;1;2
3301644325;2091;1;1;2;0;1;1;0;2;1;0;0;0;2
3329639498;1835;2;2;2;0;2;1;0;1;1;0;2;0;2
3326440405;2270;1;1;2;2;2;0;0;1;0;1;2;0;2
3315504683;2107;2;2;2;2;2;0;0;0;0;1;3;0;2
3329621784;2409;1;1;1;1;2;0;1;1;0;0;3;0;1
3320716913;2043;2;1;2;2;2;0;0;0;0;1;4;0;2
3299499789;1388;2;2;2;2;2;2;0;0;0;1;2;1;2
3329429111;2142;2;2;2;1;2;2;1;2;0;0;1;1;1
3315690132;1704;1;2;1;0;1;1;0;2;1;0;0;0;1
3330011497;1653;1;1;0;0;1;0;0;1;0;0;0;0;2
3328235862;2716;1;2;2;1;2;2;2;1;0;0;4;1;1
3250669889;1969;1;1;1;1;1;0;1;3;0;0;0;0;1
3270427250;1873;2;2;2;2;2;0;0;0;0;1;3;0;2
3329731617;2177;1;2;2;2;2;1;0;0;1;1;4;0;2
3323043802;1337;2;2;2;0;2;2;0;0;0;0;2;1;2
3297677933;1718;2;2;2;2;1;0;0;1;0;1;1;0;2
3294866296;2192;1;2;2;0;2;0;0;0;0;0;4;0;2
3299084699;1993;1;1;1;2;1;1;0;4;1;1;0;0;1
3330016157;2231;1;1;1;2;1;1;1;3;1;1;2;0;1
3230701986;2702;1;1;1;1;2;2;1;1;0;0;4;1;2
3322313855;2188;1;2;1;1;1;2;1;2;0;0;1;1;1
3276828774;1547;2;1;1;1;2;0;1;0;0;0;1;0;1
3329834461;1884;1;1;1;1;2;0;1;1;0;0;1;0;1
3330841723;1350;2;2;2;2;2;2;0;0;0;1;2;1;2
3266053841;1951;2;2;2;0;1;0;0;2;0;0;1;0;2
3320851915;1295;2;2;2;0;2;0;0;0;0;0;3;0;2
3321559190;2498;2;2;2;2;1;0;0;2;0;1;2;0;2
3326679203;2262;1;1;1;1;1;1;1;1;1;1;3;0;2
3330849012;2769;1;2;1;1;2;0;2;0;0;0;5;0;1
3328298713;2960;2;1;1;2;1;0;1;4;0;1;0;0;1
3237954926;1302;2;2;0;0;1;0;0;1;0;0;1;0;2
3319537406;2161;1;1;1;1;2;0;1;0;0;0;4;0;2
3327483432;1801;1;1;1;1;1;1;1;4;1;0;0;0;1
3279134219;1537;2;1;1;0;1;0;0;1;0;0;0;0;1
3328633690;2151;1;2;2;0;2;0;0;0;0;0;2;0;2
3313357368;2364;2;1;2;2;2;0;0;2;0;2;1;0;2
3326031454;971;1;1;0;0;1;0;0;1;0;0;0;0;1
3284701399;1745;1;1;1;1;1;1;1;3;1;0;1;0;1
3328244654;2154;1;1;1;1;2;1;1;1;1;0;2;0;1
3324082208;1933;1;2;1;1;1;0;1;3;0;0;0;0;1
3329210891;1838;1;2;2;0;2;0;0;0;0;0;3;0;2
3295288407;3398;1;1;1;1;2;2;2;2;0;2;4;1;1
3305809173;2025;2;1;1;1;1;0;2;2;0;0;2;0;1
3328161859;1917;1;1;2;2;2;0;0;0;0;1;2;0;2
3320958247;1426;1;2;2;2;1;2;0;1;0;1;1;1;2
3331119378;1629;2;1;2;2;1;2;0;1;0;1;1;1;2
3328313653;1928;2;1;2;0;1;2;0;3;0;0;1;1;2
3324821202;1809;1;1;0;2;1;0;0;2;0;1;1;0;2
3322752670;2298;2;2;2;1;2;0;1;1;0;0;3;0;2
3331175522;2422;2;2;1;1;1;0;2;4;0;0;0;0;1
3316313995;2391;2;2;2;2;1;1;1;2;1;1;2;0;2
3246225857;2320;2;2;2;2;2;2;1;4;0;1;1;1;1
3316165237;1817;2;2;1;1;2;0;1;2;0;0;1;0;1
3328362856;1427;1;2;1;1;2;1;1;2;1;0;1;0;1
3326386045;2471;1;2;1;1;2;1;1;0;1;0;4;0;1
3328630994;1777;2;2;2;0;1;2;0;1;0;0;2;1;2
3267210673;1747;2;2;2;2;2;1;0;0;1;1;2;0;2
3322816980;1158;2;2;2;0;1;2;0;1;0;0;0;1;2
3319206114;963;1;1;0;0;0;0;0;0;0;0;0;0;1
3230770160;2790;1;2;1;2;2;0;0;0;0;2;4;0;2
3328514251;1663;2;2;2;0;2;2;0;0;0;0;3;1;2
3293401668;1876;1;2;2;2;2;0;0;0;0;1;2;0;2
3250662556;2452;1;1;2;2;2;0;0;1;0;2;3;0;2
3328635597;1899;1;1;1;1;1;0;1;3;0;0;0;0;1
3315171182;1432;2;1;1;0;0;0;0;0;0;0;0;0;1
3316336001;2400;1;1;1;1;2;0;1;3;0;0;1;0;1
3250253530;2355;1;2;2;2;2;0;1;0;0;1;4;0;2
3321291261;2273;1;2;1;1;1;1;1;3;1;0;0;0;1
3319960355;1225;2;2;2;0;2;2;0;0;0;0;2;1;2
3279627897;2252;1;1;2;2;2;0;0;0;0;1;4;0;2
3221925702;1568;2;2;2;2;2;1;0;0;1;1;3;0;2
3322452729;2355;1;2;2;2;2;0;0;0;0;2;4;0;2
3328390572;1864;2;2;2;2;2;0;0;0;0;1;2;0;2
3223489637;1466;1;1;1;1;1;1;1;2;1;0;0;0;1
3285247539;1587;2;2;2;0;2;0;0;0;0;0;2;0;2
3253618106;2338;2;1;1;1;2;0;1;3;0;0;1;0;1
3324248384;2192;1;2;2;2;2;2;0;1;0;2;2;1;1
3327706696;1725;2;1;1;0;1;1;0;2;1;0;0;0;1
3331272182;1597;2;2;1;0;2;0;0;1;0;0;2;0;1
3318775444;1757;2;1;1;0;2;1;0;2;1;0;1;0;1
3323074268;1905;1;2;2;0;2;2;0;0;0;0;3;1;2
3323884354;1209;2;1;1;0;1;0;0;1;0;0;0;0;1
3325090030;2310;2;2;1;1;2;0;2;1;0;0;2;0;1
3318949038;2429;2;1;2;1;2;0;1;0;0;1;6;0;2
3331341444;1580;1;2;2;0;2;2;0;0;0;0;3;1;2
3328409397;1932;1;2;1;1;1;0;1;3;0;0;0;0;1
3253940617;1832;1;2;2;0;2;0;0;0;0;0;3;0;2
3329589377;1413;2;2;2;0;2;0;0;0;0;0;1;0;2
3257352969;1456;2;1;0;0;1;1;0;2;1;0;0;0;1
3275213816;2156;2;1;1;1;1;1;1;3;1;0;0;0;1
3308050416;1863;2;2;2;2;2;2;0;1;0;1;2;1;2
3309248896;2244;2;1;2;2;1;0;0;1;0;1;3;0;2
3299372525;2062;2;1;1;2;2;0;0;1;0;1;3;0;1
3327587004;1950;2;1;1;0;1;0;0;2;0;0;1;0;1
3317079291;1763;2;1;2;0;1;0;0;1;0;0;2;0;2
3293769064;1771;2;1;1;1;1;1;1;2;1;0;1;0;1
3329770839;1346;2;2;2;0;2;0;0;0;0;0;2;0;2
3314028379;2218;2;2;2;1;1;2;2;3;0;0;1;1;1
3311619800;1877;2;2;2;2;2;0;0;0;0;1;3;0;2
3329467235;1551;2;2;2;2;2;0;0;0;0;1;2;0;2
3323364376;2243;1;2;2;2;2;2;0;0;0;1;4;1;2
3321155603;1898;1;2;2;0;2;2;0;0;0;0;3;1;2
3252300017;1713;2;2;2;2;2;2;0;0;0;1;1;1;2
3320461726;195;1;0;0;0;0;0;0;0;0;0;0;0;1
3321063089;920;1;1;0;0;1;0;0;1;0;0;0;0;1
3327897314;1753;2;1;1;0;1;0;0;2;0;0;0;0;1
3326761827;1216;1;2;0;0;2;0;0;0;0;0;1;0;2
3329431141;2148;1;2;2;2;2;0;0;0;0;1;1;0;2
3296876194;2532;1;1;2;2;1;0;1;4;0;1;1;0;2
3323019651;2276;2;2;2;2;2;2;1;0;0;1;5;1;2
3330226211;2022;1;2;2;0;1;1;0;1;1;0;2;0;2
3250922241;1277;2;2;2;0;2;1;0;0;1;0;2;0;2
3326644807;1697;1;1;1;2;2;1;0;1;1;1;1;0;1
3324659109;2561;1;2;1;1;1;0;1;4;0;0;0;0;1
3323866107;1522;1;1;1;0;1;0;0;1;0;0;0;0;1
3329970160;1922;2;2;2;2;2;2;0;0;0;1;3;1;2
3329865986;1218;1;1;1;0;1;1;0;2;1;0;0;0;1
3232141159;1360;1;1;1;0;2;0;0;0;0;0;1;0;1
3323992596;2081;1;1;1;1;1;0;1;2;0;0;0;0;1
3296358337;1633;1;1;1;0;1;1;0;2;1;0;0;0;1
3294739270;1675;1;1;1;0;1;0;0;1;0;0;1;0;1
3325088099;1965;2;2;2;2;2;0;0;0;0;1;3;0;2
3308041909;2242;1;1;1;1;1;0;1;3;0;0;0;0;1
3267191793;1615;1;2;2;0;2;0;0;0;0;0;2;0;2
3327486655;2460;1;1;2;1;2;1;1;1;1;1;2;0;2
3234076896;1282;2;1;0;0;1;1;0;2;1;0;0;0;1
3284683851;1516;1;1;1;0;1;1;0;2;1;0;0;0;1
3326047295;1938;2;2;2;2;2;0;0;0;0;1;3;0;2
3321293023;1753;2;1;1;2;2;1;0;2;1;1;1;0;1
3321226630;1544;1;1;1;0;1;1;0;1;1;0;1;0;1
3324402749;1497;1;1;1;0;1;0;0;1;0;0;0;0;1
3246644194;1486;2;2;2;2;2;0;0;0;0;1;2;0;2
3329935125;2302;1;2;1;2;2;0;1;2;0;1;3;0;1
3328989270;1466;1;1;1;0;1;2;0;3;0;0;0;1;1
3324725315;1982;1;2;2;2;2;0;0;0;0;1;4;0;2
3329273533;929;2;1;0;0;1;0;0;1;0;0;0;0;1
3329715487;954;1;2;0;0;2;0;0;0;0;0;1;0;2
3331320866;2125;1;1;2;2;2;0;0;0;0;1;3;0;2
3320816928;1915;1;1;1;0;1;1;0;2;1;0;1;0;1
3260361382;1551;1;2;2;0;2;1;0;0;1;0;2;0;2
3287372373;2044;2;2;2;0;2;0;0;0;0;0;3;0;2
3263406931;2100;1;2;1;1;1;0;1;2;0;1;1;0;2
3266660892;1642;2;1;1;0;1;0;0;3;0;0;0;0;1
3324999182;2416;2;2;1;2;2;0;0;0;0;1;4;0;2
3326484507;919;1;1;0;0;0;0;0;0;0;0;0;0;1
3301760024;2219;2;2;2;1;1;0;1;1;0;0;3;0;1
3325103396;984;1;1;0;0;1;1;0;2;1;0;0;0;1
3280575169;1887;2;1;2;2;2;2;0;0;0;1;4;1;2
3329142688;1834;2;2;2;0;2;2;0;1;0;0;2;1;2
